source_file,timestamp,model,device,mode,param_size,hardware_type,model_size_class,embedding_model,chunk_size,chunk_overlap,context_max_tokens,retrieved_top_k,question_id,question_text,correct_option,detected_option,is_correct,latency_seconds,timed_out,use_case_classification,answer_confidence,num_fragmentos,retrieval_recall_hit,retrieval_overlap,summary_total,summary_processed,summary_correct,summary_incorrect,summary_unknown,summary_recall_at_k,summary_accuracy
report_llama3.3_70b_CPU_Cluster_Amdahl_bge-m3_20260222_011029.json,2026-02-22T03:20:40.158240,llama3.3:70b,Cluster_Amdahl,CPU,70b,Cluster_CPU,70B+ (Masivo),BAAI/bge-m3,1300,300,4800,8,8,La estabilidad del tronco se consigue mediante extensibilidad y fuerza adecuadas en: ,c,c,True,450.6546709537506,False,Segunda Opinión Asíncrona,0.6913,8,True,0.5882,17,17,10,7,0,82.35294117647058,58.82352941176471
report_llama3.3_70b_CPU_Cluster_Amdahl_bge-m3_20260222_011029.json,2026-02-22T03:20:40.158240,llama3.3:70b,Cluster_Amdahl,CPU,70b,Cluster_CPU,70B+ (Masivo),BAAI/bge-m3,1300,300,4800,8,9,¿Qué tipo de modificación plástica representa el dibujo de la pregunta 11? ,c,b,False,389.43737983703613,False,Segunda Opinión Asíncrona,0.1,8,False,0.2222,17,17,10,7,0,82.35294117647058,58.82352941176471
report_llama3.3_70b_CPU_Cluster_Amdahl_bge-m3_20260222_011029.json,2026-02-22T03:20:40.158240,llama3.3:70b,Cluster_Amdahl,CPU,70b,Cluster_CPU,70B+ (Masivo),BAAI/bge-m3,1300,300,4800,8,10,¿Qué receptores actúan para disminuir la espasticidad del biceps braquial? ,a,a,True,429.16392970085144,False,Segunda Opinión Asíncrona,0.6687,8,True,0.4667,17,17,10,7,0,82.35294117647058,58.82352941176471
report_llama3.3_70b_CPU_Cluster_Amdahl_bge-m3_20260222_011029.json,2026-02-22T03:20:40.158240,llama3.3:70b,Cluster_Amdahl,CPU,70b,Cluster_CPU,70B+ (Masivo),BAAI/bge-m3,1300,300,4800,8,11,Es cierto que los arcos del pie los proporcionan la siguiente musculatura: ,c,c,True,430.27792716026306,False,Segunda Opinión Asíncrona,0.4611,8,True,0.5333,17,17,10,7,0,82.35294117647058,58.82352941176471
report_llama3.3_70b_CPU_Cluster_Amdahl_bge-m3_20260222_011029.json,2026-02-22T03:20:40.158240,llama3.3:70b,Cluster_Amdahl,CPU,70b,Cluster_CPU,70B+ (Masivo),BAAI/bge-m3,1300,300,4800,8,12,¿Cuál es el FES no implantado más utilizado? ,c,c,True,337.900821685791,False,Segunda Opinión Asíncrona,0.3166,6,True,0.4286,17,17,10,7,0,82.35294117647058,58.82352941176471
report_llama3.3_70b_CPU_Cluster_Amdahl_bge-m3_20260222_011029.json,2026-02-22T03:20:40.158240,llama3.3:70b,Cluster_Amdahl,CPU,70b,Cluster_CPU,70B+ (Masivo),BAAI/bge-m3,1300,300,4800,8,13,"Respecto al PCC (Control Postural Central), para una sedestación correcta: ",b,b,True,451.82209944725037,False,Segunda Opinión Asíncrona,0.3767,8,False,0.2941,17,17,10,7,0,82.35294117647058,58.82352941176471
report_llama3.3_70b_CPU_Cluster_Amdahl_bge-m3_20260222_011029.json,2026-02-22T03:20:40.158240,llama3.3:70b,Cluster_Amdahl,CPU,70b,Cluster_CPU,70B+ (Masivo),BAAI/bge-m3,1300,300,4800,8,14,"Para que un paciente pueda levantar el pie derecho para dar un paso en la fase de oscilación, es necesario que se realicen ajustes posturales en: ",c,c,True,552.791182756424,False,Segunda Opinión Asíncrona,0.425,8,True,0.65,17,17,10,7,0,82.35294117647058,58.82352941176471
report_llama3.3_70b_CPU_Cluster_Amdahl_bge-m3_20260222_011029.json,2026-02-22T03:20:40.158240,llama3.3:70b,Cluster_Amdahl,CPU,70b,Cluster_CPU,70B+ (Masivo),BAAI/bge-m3,1300,300,4800,8,15,Una lesión en la cápsula interna derecha provocará: ,c,a,False,480.66418170928955,False,Segunda Opinión Asíncrona,0.5875,8,True,0.4444,17,17,10,7,0,82.35294117647058,58.82352941176471
report_llama3.3_70b_CPU_Cluster_Amdahl_bge-m3_20260222_011029.json,2026-02-22T03:20:40.158240,llama3.3:70b,Cluster_Amdahl,CPU,70b,Cluster_CPU,70B+ (Masivo),BAAI/bge-m3,1300,300,4800,8,16,"Al elevar el miembro superior para coger un objeto que está en un estante alto, se producen los siguientes movimientos de forma estratégica: ",c,b,False,634.4580419063568,False,Segunda Opinión Asíncrona,0.6687,8,True,0.5122,17,17,10,7,0,82.35294117647058,58.82352941176471
report_llama3.3_70b_CPU_Cluster_Amdahl_bge-m3_20260222_011029.json,2026-02-22T03:20:40.158240,llama3.3:70b,Cluster_Amdahl,CPU,70b,Cluster_CPU,70B+ (Masivo),BAAI/bge-m3,1300,300,4800,8,17,"Para que un paciente pueda mover el MS derecho estando de pie y mantener el equilibrio, es necesario que se realicen ajustes posturales en: ",a,a,True,495.72771692276,False,Segunda Opinión Asíncrona,0.8,8,True,0.5882,17,17,10,7,0,82.35294117647058,58.82352941176471
report_llama3.3_70b_CPU_Cluster_Amdahl_bge-m3_20260222_092817.json,2026-02-22T11:39:42.837336,llama3.3:70b,Cluster_Amdahl,CPU,70b,Cluster_CPU,70B+ (Masivo),BAAI/bge-m3,1300,300,4800,8,1,¿Qué tipo de modificación plástica representa el dibujo de la pregunta 10? ,a,c,False,434.5286581516266,False,Segunda Opinión Asíncrona,1.0,8,False,0.2222,17,17,10,7,0,82.35294117647058,58.82352941176471
report_llama3.3_70b_CPU_Cluster_Amdahl_bge-m3_20260222_092817.json,2026-02-22T11:39:42.837336,llama3.3:70b,Cluster_Amdahl,CPU,70b,Cluster_CPU,70B+ (Masivo),BAAI/bge-m3,1300,300,4800,8,2,Un paciente con un miembro superior derecho muy espástico provoca: ,b,c,False,499.0408842563629,False,Segunda Opinión Asíncrona,0.1,8,True,0.8333,17,17,10,7,0,82.35294117647058,58.82352941176471
report_llama3.3_70b_CPU_Cluster_Amdahl_bge-m3_20260222_092817.json,2026-02-22T11:39:42.837336,llama3.3:70b,Cluster_Amdahl,CPU,70b,Cluster_CPU,70B+ (Masivo),BAAI/bge-m3,1300,300,4800,8,3,"Para facilitar que un paciente se pueda poner de puntillas, es necesario que tenga fuerza suficiente en: ",b,c,False,435.22028160095215,False,Segunda Opinión Asíncrona,0.75,8,True,0.5,17,17,10,7,0,82.35294117647058,58.82352941176471
report_llama3.3_70b_CPU_Cluster_Amdahl_bge-m3_20260222_092817.json,2026-02-22T11:39:42.837336,llama3.3:70b,Cluster_Amdahl,CPU,70b,Cluster_CPU,70B+ (Masivo),BAAI/bge-m3,1300,300,4800,8,4,"Según el principio de Henneman, la postura precede al movimiento porque: ",b,b,True,375.70072770118713,False,Segunda Opinión Asíncrona,0.5875,8,True,0.6,17,17,10,7,0,82.35294117647058,58.82352941176471
report_llama3.3_70b_CPU_Cluster_Amdahl_bge-m3_20260222_092817.json,2026-02-22T11:39:42.837336,llama3.3:70b,Cluster_Amdahl,CPU,70b,Cluster_CPU,70B+ (Masivo),BAAI/bge-m3,1300,300,4800,8,5,"Según el concepto Bobath, las reacciones asociadas se caracterizan por: ",b,c,False,550.0496315956116,False,Segunda Opinión Asíncrona,0.1,8,True,0.375,17,17,10,7,0,82.35294117647058,58.82352941176471
report_llama3.3_70b_CPU_Cluster_Amdahl_bge-m3_20260222_092817.json,2026-02-22T11:39:42.837336,llama3.3:70b,Cluster_Amdahl,CPU,70b,Cluster_CPU,70B+ (Masivo),BAAI/bge-m3,1300,300,4800,8,6,"Sobre la anatomía de la cápsula y tractos, es correcto que: ",a,a,True,462.11148834228516,False,Segunda Opinión Asíncrona,0.75,8,True,0.6667,17,17,10,7,0,82.35294117647058,58.82352941176471
report_llama3.3_70b_CPU_Cluster_Amdahl_bge-m3_20260222_092817.json,2026-02-22T11:39:42.837336,llama3.3:70b,Cluster_Amdahl,CPU,70b,Cluster_CPU,70B+ (Masivo),BAAI/bge-m3,1300,300,4800,8,7,Señale la respuesta correcta sobre patrones de FNP: ,c,c,True,401.14031887054443,False,Segunda Opinión Asíncrona,0.3166,8,True,0.4286,17,17,10,7,0,82.35294117647058,58.82352941176471
report_llama3.3_70b_CPU_Cluster_Amdahl_bge-m3_20260222_092817.json,2026-02-22T11:39:42.837336,llama3.3:70b,Cluster_Amdahl,CPU,70b,Cluster_CPU,70B+ (Masivo),BAAI/bge-m3,1300,300,4800,8,8,La estabilidad del tronco se consigue mediante extensibilidad y fuerza adecuadas en: ,c,c,True,466.1788384914398,False,Segunda Opinión Asíncrona,0.6913,8,True,0.5882,17,17,10,7,0,82.35294117647058,58.82352941176471
report_llama3.3_70b_CPU_Cluster_Amdahl_bge-m3_20260222_092817.json,2026-02-22T11:39:42.837336,llama3.3:70b,Cluster_Amdahl,CPU,70b,Cluster_CPU,70B+ (Masivo),BAAI/bge-m3,1300,300,4800,8,9,¿Qué tipo de modificación plástica representa el dibujo de la pregunta 11? ,c,b,False,396.5131485462189,False,Segunda Opinión Asíncrona,0.1,8,False,0.2222,17,17,10,7,0,82.35294117647058,58.82352941176471
report_llama3.3_70b_CPU_Cluster_Amdahl_bge-m3_20260222_092817.json,2026-02-22T11:39:42.837336,llama3.3:70b,Cluster_Amdahl,CPU,70b,Cluster_CPU,70B+ (Masivo),BAAI/bge-m3,1300,300,4800,8,10,¿Qué receptores actúan para disminuir la espasticidad del biceps braquial? ,a,a,True,442.704877614975,False,Segunda Opinión Asíncrona,0.6687,8,True,0.4667,17,17,10,7,0,82.35294117647058,58.82352941176471
report_llama3.3_70b_CPU_Cluster_Amdahl_bge-m3_20260222_092817.json,2026-02-22T11:39:42.837336,llama3.3:70b,Cluster_Amdahl,CPU,70b,Cluster_CPU,70B+ (Masivo),BAAI/bge-m3,1300,300,4800,8,11,Es cierto que los arcos del pie los proporcionan la siguiente musculatura: ,c,c,True,446.2379581928253,False,Segunda Opinión Asíncrona,0.4611,8,True,0.5333,17,17,10,7,0,82.35294117647058,58.82352941176471
report_llama3.3_70b_CPU_Cluster_Amdahl_bge-m3_20260222_092817.json,2026-02-22T11:39:42.837336,llama3.3:70b,Cluster_Amdahl,CPU,70b,Cluster_CPU,70B+ (Masivo),BAAI/bge-m3,1300,300,4800,8,12,¿Cuál es el FES no implantado más utilizado? ,c,c,True,335.4016819000244,False,Segunda Opinión Asíncrona,0.3166,6,True,0.4286,17,17,10,7,0,82.35294117647058,58.82352941176471
report_llama3.3_70b_CPU_Cluster_Amdahl_bge-m3_20260222_092817.json,2026-02-22T11:39:42.837336,llama3.3:70b,Cluster_Amdahl,CPU,70b,Cluster_CPU,70B+ (Masivo),BAAI/bge-m3,1300,300,4800,8,13,"Respecto al PCC (Control Postural Central), para una sedestación correcta: ",b,b,True,454.39839005470276,False,Segunda Opinión Asíncrona,0.3767,8,False,0.2941,17,17,10,7,0,82.35294117647058,58.82352941176471
report_llama3.3_70b_CPU_Cluster_Amdahl_bge-m3_20260222_092817.json,2026-02-22T11:39:42.837336,llama3.3:70b,Cluster_Amdahl,CPU,70b,Cluster_CPU,70B+ (Masivo),BAAI/bge-m3,1300,300,4800,8,14,"Para que un paciente pueda levantar el pie derecho para dar un paso en la fase de oscilación, es necesario que se realicen ajustes posturales en: ",c,c,True,560.6123669147491,False,Segunda Opinión Asíncrona,0.425,8,True,0.65,17,17,10,7,0,82.35294117647058,58.82352941176471
report_llama3.3_70b_CPU_Cluster_Amdahl_bge-m3_20260222_092817.json,2026-02-22T11:39:42.837336,llama3.3:70b,Cluster_Amdahl,CPU,70b,Cluster_CPU,70B+ (Masivo),BAAI/bge-m3,1300,300,4800,8,15,Una lesión en la cápsula interna derecha provocará: ,c,a,False,480.3280882835388,False,Segunda Opinión Asíncrona,0.5875,8,True,0.4444,17,17,10,7,0,82.35294117647058,58.82352941176471
report_llama3.3_70b_CPU_Cluster_Amdahl_bge-m3_20260222_092817.json,2026-02-22T11:39:42.837336,llama3.3:70b,Cluster_Amdahl,CPU,70b,Cluster_CPU,70B+ (Masivo),BAAI/bge-m3,1300,300,4800,8,16,"Al elevar el miembro superior para coger un objeto que está en un estante alto, se producen los siguientes movimientos de forma estratégica: ",c,b,False,636.9318251609802,False,Segunda Opinión Asíncrona,0.6687,8,True,0.5122,17,17,10,7,0,82.35294117647058,58.82352941176471
report_llama3.3_70b_CPU_Cluster_Amdahl_bge-m3_20260222_092817.json,2026-02-22T11:39:42.837336,llama3.3:70b,Cluster_Amdahl,CPU,70b,Cluster_CPU,70B+ (Masivo),BAAI/bge-m3,1300,300,4800,8,17,"Para que un paciente pueda mover el MS derecho estando de pie y mantener el equilibrio, es necesario que se realicen ajustes posturales en: ",a,a,True,496.1742751598358,False,Segunda Opinión Asíncrona,0.8,8,True,0.5882,17,17,10,7,0,82.35294117647058,58.82352941176471
report_meditron_7b_CPU_Cluster_Amdahl_bge-m3_20260222_010323.json,2026-02-22T01:09:27.033575,meditron:7b,Cluster_Amdahl,CPU,7b,Cluster_CPU,7B/8B (Ligero),BAAI/bge-m3,1300,300,4800,8,1,¿Qué tipo de modificación plástica representa el dibujo de la pregunta 10? ,a,desconocida,False,20.880231380462646,False,Segunda Opinión Asíncrona,0.0,8,False,0.2222,17,17,0,0,17,82.35294117647058,0.0
report_meditron_7b_CPU_Cluster_Amdahl_bge-m3_20260222_010323.json,2026-02-22T01:09:27.033575,meditron:7b,Cluster_Amdahl,CPU,7b,Cluster_CPU,7B/8B (Ligero),BAAI/bge-m3,1300,300,4800,8,2,Un paciente con un miembro superior derecho muy espástico provoca: ,b,desconocida,False,21.862236499786377,False,Segunda Opinión Asíncrona,0.0,8,True,0.8333,17,17,0,0,17,82.35294117647058,0.0
report_meditron_7b_CPU_Cluster_Amdahl_bge-m3_20260222_010323.json,2026-02-22T01:09:27.033575,meditron:7b,Cluster_Amdahl,CPU,7b,Cluster_CPU,7B/8B (Ligero),BAAI/bge-m3,1300,300,4800,8,3,"Para facilitar que un paciente se pueda poner de puntillas, es necesario que tenga fuerza suficiente en: ",b,desconocida,False,20.429327249526978,False,Segunda Opinión Asíncrona,0.0,8,True,0.5,17,17,0,0,17,82.35294117647058,0.0
report_meditron_7b_CPU_Cluster_Amdahl_bge-m3_20260222_010323.json,2026-02-22T01:09:27.033575,meditron:7b,Cluster_Amdahl,CPU,7b,Cluster_CPU,7B/8B (Ligero),BAAI/bge-m3,1300,300,4800,8,4,"Según el principio de Henneman, la postura precede al movimiento porque: ",b,desconocida,False,20.1851646900177,False,Segunda Opinión Asíncrona,0.0,8,True,0.6,17,17,0,0,17,82.35294117647058,0.0
report_meditron_7b_CPU_Cluster_Amdahl_bge-m3_20260222_010323.json,2026-02-22T01:09:27.033575,meditron:7b,Cluster_Amdahl,CPU,7b,Cluster_CPU,7B/8B (Ligero),BAAI/bge-m3,1300,300,4800,8,5,"Según el concepto Bobath, las reacciones asociadas se caracterizan por: ",b,desconocida,False,19.17107915878296,False,Segunda Opinión Asíncrona,0.0,8,True,0.375,17,17,0,0,17,82.35294117647058,0.0
report_meditron_7b_CPU_Cluster_Amdahl_bge-m3_20260222_010323.json,2026-02-22T01:09:27.033575,meditron:7b,Cluster_Amdahl,CPU,7b,Cluster_CPU,7B/8B (Ligero),BAAI/bge-m3,1300,300,4800,8,6,"Sobre la anatomía de la cápsula y tractos, es correcto que: ",a,desconocida,False,19.241642951965332,False,Segunda Opinión Asíncrona,0.0,8,True,0.6667,17,17,0,0,17,82.35294117647058,0.0
report_meditron_7b_CPU_Cluster_Amdahl_bge-m3_20260222_010323.json,2026-02-22T01:09:27.033575,meditron:7b,Cluster_Amdahl,CPU,7b,Cluster_CPU,7B/8B (Ligero),BAAI/bge-m3,1300,300,4800,8,7,Señale la respuesta correcta sobre patrones de FNP: ,c,desconocida,False,18.887463092803955,False,Segunda Opinión Asíncrona,0.0,8,True,0.4286,17,17,0,0,17,82.35294117647058,0.0
report_meditron_7b_CPU_Cluster_Amdahl_bge-m3_20260222_010323.json,2026-02-22T01:09:27.033575,meditron:7b,Cluster_Amdahl,CPU,7b,Cluster_CPU,7B/8B (Ligero),BAAI/bge-m3,1300,300,4800,8,8,La estabilidad del tronco se consigue mediante extensibilidad y fuerza adecuadas en: ,c,desconocida,False,20.515968561172485,False,Segunda Opinión Asíncrona,0.0,8,True,0.5882,17,17,0,0,17,82.35294117647058,0.0
report_meditron_7b_CPU_Cluster_Amdahl_bge-m3_20260222_010323.json,2026-02-22T01:09:27.033575,meditron:7b,Cluster_Amdahl,CPU,7b,Cluster_CPU,7B/8B (Ligero),BAAI/bge-m3,1300,300,4800,8,9,¿Qué tipo de modificación plástica representa el dibujo de la pregunta 11? ,c,desconocida,False,20.63909339904785,False,Segunda Opinión Asíncrona,0.0,8,False,0.2222,17,17,0,0,17,82.35294117647058,0.0
report_meditron_7b_CPU_Cluster_Amdahl_bge-m3_20260222_010323.json,2026-02-22T01:09:27.033575,meditron:7b,Cluster_Amdahl,CPU,7b,Cluster_CPU,7B/8B (Ligero),BAAI/bge-m3,1300,300,4800,8,10,¿Qué receptores actúan para disminuir la espasticidad del biceps braquial? ,a,desconocida,False,20.379343032836914,False,Segunda Opinión Asíncrona,0.0,8,True,0.4667,17,17,0,0,17,82.35294117647058,0.0
report_meditron_7b_CPU_Cluster_Amdahl_bge-m3_20260222_010323.json,2026-02-22T01:09:27.033575,meditron:7b,Cluster_Amdahl,CPU,7b,Cluster_CPU,7B/8B (Ligero),BAAI/bge-m3,1300,300,4800,8,11,Es cierto que los arcos del pie los proporcionan la siguiente musculatura: ,c,desconocida,False,19.34730291366577,False,Segunda Opinión Asíncrona,0.0,8,True,0.5333,17,17,0,0,17,82.35294117647058,0.0
report_meditron_7b_CPU_Cluster_Amdahl_bge-m3_20260222_010323.json,2026-02-22T01:09:27.033575,meditron:7b,Cluster_Amdahl,CPU,7b,Cluster_CPU,7B/8B (Ligero),BAAI/bge-m3,1300,300,4800,8,12,¿Cuál es el FES no implantado más utilizado? ,c,desconocida,False,21.01073122024536,False,Segunda Opinión Asíncrona,0.0,6,True,0.4286,17,17,0,0,17,82.35294117647058,0.0
report_meditron_7b_CPU_Cluster_Amdahl_bge-m3_20260222_010323.json,2026-02-22T01:09:27.033575,meditron:7b,Cluster_Amdahl,CPU,7b,Cluster_CPU,7B/8B (Ligero),BAAI/bge-m3,1300,300,4800,8,13,"Respecto al PCC (Control Postural Central), para una sedestación correcta: ",b,desconocida,False,21.892704963684082,False,Segunda Opinión Asíncrona,0.0,8,False,0.2941,17,17,0,0,17,82.35294117647058,0.0
report_meditron_7b_CPU_Cluster_Amdahl_bge-m3_20260222_010323.json,2026-02-22T01:09:27.033575,meditron:7b,Cluster_Amdahl,CPU,7b,Cluster_CPU,7B/8B (Ligero),BAAI/bge-m3,1300,300,4800,8,14,"Para que un paciente pueda levantar el pie derecho para dar un paso en la fase de oscilación, es necesario que se realicen ajustes posturales en: ",c,desconocida,False,21.932962656021118,False,Segunda Opinión Asíncrona,0.0,8,True,0.65,17,17,0,0,17,82.35294117647058,0.0
report_meditron_7b_CPU_Cluster_Amdahl_bge-m3_20260222_010323.json,2026-02-22T01:09:27.033575,meditron:7b,Cluster_Amdahl,CPU,7b,Cluster_CPU,7B/8B (Ligero),BAAI/bge-m3,1300,300,4800,8,15,Una lesión en la cápsula interna derecha provocará: ,c,desconocida,False,21.411194801330566,False,Segunda Opinión Asíncrona,0.0,8,True,0.4444,17,17,0,0,17,82.35294117647058,0.0
report_meditron_7b_CPU_Cluster_Amdahl_bge-m3_20260222_010323.json,2026-02-22T01:09:27.033575,meditron:7b,Cluster_Amdahl,CPU,7b,Cluster_CPU,7B/8B (Ligero),BAAI/bge-m3,1300,300,4800,8,16,"Al elevar el miembro superior para coger un objeto que está en un estante alto, se producen los siguientes movimientos de forma estratégica: ",c,desconocida,False,21.90186595916748,False,Segunda Opinión Asíncrona,0.0,8,True,0.5122,17,17,0,0,17,82.35294117647058,0.0
report_meditron_7b_CPU_Cluster_Amdahl_bge-m3_20260222_010323.json,2026-02-22T01:09:27.033575,meditron:7b,Cluster_Amdahl,CPU,7b,Cluster_CPU,7B/8B (Ligero),BAAI/bge-m3,1300,300,4800,8,17,"Para que un paciente pueda mover el MS derecho estando de pie y mantener el equilibrio, es necesario que se realicen ajustes posturales en: ",a,desconocida,False,21.912818431854248,False,Segunda Opinión Asíncrona,0.0,8,True,0.5882,17,17,0,0,17,82.35294117647058,0.0
report_meditron_7b_CPU_Cluster_Amdahl_bge-m3_20260222_092112.json,2026-02-22T09:27:09.451905,meditron:7b,Cluster_Amdahl,CPU,7b,Cluster_CPU,7B/8B (Ligero),BAAI/bge-m3,1300,300,4800,8,1,¿Qué tipo de modificación plástica representa el dibujo de la pregunta 10? ,a,desconocida,False,18.240941286087036,False,Segunda Opinión Asíncrona,0.0,8,False,0.2222,17,17,0,0,17,82.35294117647058,0.0
report_meditron_7b_CPU_Cluster_Amdahl_bge-m3_20260222_092112.json,2026-02-22T09:27:09.451905,meditron:7b,Cluster_Amdahl,CPU,7b,Cluster_CPU,7B/8B (Ligero),BAAI/bge-m3,1300,300,4800,8,2,Un paciente con un miembro superior derecho muy espástico provoca: ,b,desconocida,False,22.24189853668213,False,Segunda Opinión Asíncrona,0.0,8,True,0.8333,17,17,0,0,17,82.35294117647058,0.0
report_meditron_7b_CPU_Cluster_Amdahl_bge-m3_20260222_092112.json,2026-02-22T09:27:09.451905,meditron:7b,Cluster_Amdahl,CPU,7b,Cluster_CPU,7B/8B (Ligero),BAAI/bge-m3,1300,300,4800,8,3,"Para facilitar que un paciente se pueda poner de puntillas, es necesario que tenga fuerza suficiente en: ",b,desconocida,False,18.897209644317627,False,Segunda Opinión Asíncrona,0.0,8,True,0.5,17,17,0,0,17,82.35294117647058,0.0
report_meditron_7b_CPU_Cluster_Amdahl_bge-m3_20260222_092112.json,2026-02-22T09:27:09.451905,meditron:7b,Cluster_Amdahl,CPU,7b,Cluster_CPU,7B/8B (Ligero),BAAI/bge-m3,1300,300,4800,8,4,"Según el principio de Henneman, la postura precede al movimiento porque: ",b,desconocida,False,13.833024024963379,False,Chatbot en Tiempo Real / Triaje,0.0,8,True,0.6,17,17,0,0,17,82.35294117647058,0.0
report_meditron_7b_CPU_Cluster_Amdahl_bge-m3_20260222_092112.json,2026-02-22T09:27:09.451905,meditron:7b,Cluster_Amdahl,CPU,7b,Cluster_CPU,7B/8B (Ligero),BAAI/bge-m3,1300,300,4800,8,5,"Según el concepto Bobath, las reacciones asociadas se caracterizan por: ",b,desconocida,False,21.713409185409546,False,Segunda Opinión Asíncrona,0.0,8,True,0.375,17,17,0,0,17,82.35294117647058,0.0
report_meditron_7b_CPU_Cluster_Amdahl_bge-m3_20260222_092112.json,2026-02-22T09:27:09.451905,meditron:7b,Cluster_Amdahl,CPU,7b,Cluster_CPU,7B/8B (Ligero),BAAI/bge-m3,1300,300,4800,8,6,"Sobre la anatomía de la cápsula y tractos, es correcto que: ",a,desconocida,False,21.526575565338135,False,Segunda Opinión Asíncrona,0.0,8,True,0.6667,17,17,0,0,17,82.35294117647058,0.0
report_meditron_7b_CPU_Cluster_Amdahl_bge-m3_20260222_092112.json,2026-02-22T09:27:09.451905,meditron:7b,Cluster_Amdahl,CPU,7b,Cluster_CPU,7B/8B (Ligero),BAAI/bge-m3,1300,300,4800,8,7,Señale la respuesta correcta sobre patrones de FNP: ,c,desconocida,False,17.39188289642334,False,Segunda Opinión Asíncrona,0.0,8,True,0.4286,17,17,0,0,17,82.35294117647058,0.0
report_meditron_7b_CPU_Cluster_Amdahl_bge-m3_20260222_092112.json,2026-02-22T09:27:09.451905,meditron:7b,Cluster_Amdahl,CPU,7b,Cluster_CPU,7B/8B (Ligero),BAAI/bge-m3,1300,300,4800,8,8,La estabilidad del tronco se consigue mediante extensibilidad y fuerza adecuadas en: ,c,desconocida,False,20.36033296585083,False,Segunda Opinión Asíncrona,0.0,8,True,0.5882,17,17,0,0,17,82.35294117647058,0.0
report_meditron_7b_CPU_Cluster_Amdahl_bge-m3_20260222_092112.json,2026-02-22T09:27:09.451905,meditron:7b,Cluster_Amdahl,CPU,7b,Cluster_CPU,7B/8B (Ligero),BAAI/bge-m3,1300,300,4800,8,9,¿Qué tipo de modificación plástica representa el dibujo de la pregunta 11? ,c,desconocida,False,20.62300205230713,False,Segunda Opinión Asíncrona,0.0,8,False,0.2222,17,17,0,0,17,82.35294117647058,0.0
report_meditron_7b_CPU_Cluster_Amdahl_bge-m3_20260222_092112.json,2026-02-22T09:27:09.451905,meditron:7b,Cluster_Amdahl,CPU,7b,Cluster_CPU,7B/8B (Ligero),BAAI/bge-m3,1300,300,4800,8,10,¿Qué receptores actúan para disminuir la espasticidad del biceps braquial? ,a,desconocida,False,21.4522647857666,False,Segunda Opinión Asíncrona,0.0,8,True,0.4667,17,17,0,0,17,82.35294117647058,0.0
report_meditron_7b_CPU_Cluster_Amdahl_bge-m3_20260222_092112.json,2026-02-22T09:27:09.451905,meditron:7b,Cluster_Amdahl,CPU,7b,Cluster_CPU,7B/8B (Ligero),BAAI/bge-m3,1300,300,4800,8,11,Es cierto que los arcos del pie los proporcionan la siguiente musculatura: ,c,desconocida,False,20.646658658981323,False,Segunda Opinión Asíncrona,0.0,8,True,0.5333,17,17,0,0,17,82.35294117647058,0.0
report_meditron_7b_CPU_Cluster_Amdahl_bge-m3_20260222_092112.json,2026-02-22T09:27:09.451905,meditron:7b,Cluster_Amdahl,CPU,7b,Cluster_CPU,7B/8B (Ligero),BAAI/bge-m3,1300,300,4800,8,12,¿Cuál es el FES no implantado más utilizado? ,c,desconocida,False,22.053818464279175,False,Segunda Opinión Asíncrona,0.0,6,True,0.4286,17,17,0,0,17,82.35294117647058,0.0
report_meditron_7b_CPU_Cluster_Amdahl_bge-m3_20260222_092112.json,2026-02-22T09:27:09.451905,meditron:7b,Cluster_Amdahl,CPU,7b,Cluster_CPU,7B/8B (Ligero),BAAI/bge-m3,1300,300,4800,8,13,"Respecto al PCC (Control Postural Central), para una sedestación correcta: ",b,desconocida,False,20.35939049720764,False,Segunda Opinión Asíncrona,0.0,8,False,0.2941,17,17,0,0,17,82.35294117647058,0.0
report_meditron_7b_CPU_Cluster_Amdahl_bge-m3_20260222_092112.json,2026-02-22T09:27:09.451905,meditron:7b,Cluster_Amdahl,CPU,7b,Cluster_CPU,7B/8B (Ligero),BAAI/bge-m3,1300,300,4800,8,14,"Para que un paciente pueda levantar el pie derecho para dar un paso en la fase de oscilación, es necesario que se realicen ajustes posturales en: ",c,desconocida,False,21.87808084487915,False,Segunda Opinión Asíncrona,0.0,8,True,0.65,17,17,0,0,17,82.35294117647058,0.0
report_meditron_7b_CPU_Cluster_Amdahl_bge-m3_20260222_092112.json,2026-02-22T09:27:09.451905,meditron:7b,Cluster_Amdahl,CPU,7b,Cluster_CPU,7B/8B (Ligero),BAAI/bge-m3,1300,300,4800,8,15,Una lesión en la cápsula interna derecha provocará: ,c,desconocida,False,19.83165407180786,False,Segunda Opinión Asíncrona,0.0,8,True,0.4444,17,17,0,0,17,82.35294117647058,0.0
report_meditron_7b_CPU_Cluster_Amdahl_bge-m3_20260222_092112.json,2026-02-22T09:27:09.451905,meditron:7b,Cluster_Amdahl,CPU,7b,Cluster_CPU,7B/8B (Ligero),BAAI/bge-m3,1300,300,4800,8,16,"Al elevar el miembro superior para coger un objeto que está en un estante alto, se producen los siguientes movimientos de forma estratégica: ",c,desconocida,False,21.952674388885498,False,Segunda Opinión Asíncrona,0.0,8,True,0.5122,17,17,0,0,17,82.35294117647058,0.0
